sample_id	group	stage	stage_order	score	n_bins	mean	median	q75	q90	q95	q99	top5_mean	top1_mean	max
Control	control	control	0	AHR_response_score_expr	36392	0.037615635930004686	0.0	0.0	0.2275528907775879	0.2783159330487248	0.4071645021438584	0.3645644540642644	0.5106578627294236	1.0641357898712158
Control	control	control	0	AHR_regulon_proxy_score_expr	36392	0.07437331577696218	0.0	0.1631287932395935	0.23245754837989807	0.30866452008485784	0.4457379820942871	0.3983677274905718	0.5231580654015908	0.8204659819602966
Control	control	control	0	myeloid_inflammation_score_expr	36392	0.06549137111492807	0.0	0.0	0.25316372513771057	0.3147238790988922	0.4943439552187893	0.4203097484474255	0.58399414230179	1.3672449588775635
Control	control	control	0	Kyn_AHR_axis_score_expr	36392	-8.590866227040121e-18	-0.367348892333931	0.14226136536689116	0.9517981377246238	1.3959670116263057	2.6721515122805193	2.1504456264670693	3.5669047054235534	6.985494380212948
Control	control	control	0	Kyn_AHR_myeloid_score_expr	36392	-3.2020501391694995e-17	-0.40695888286693505	0.42094037900973746	0.8336501514140824	1.29531375666958	2.215933295130221	1.8869305734516182	2.858586454220234	5.692444654472359
Control	control	control	0	Kyn_AHR_myeloid_score_z	36392	-4.0006538647089614e-09	-0.09697777032852173	0.05035942327231169	0.19353895187377934	0.34967803061008423	0.8090997970104206	0.6476633319487939	1.2361351739574264	4.153646469116211
IVIGd1	IVIG_treated	day1	1	KYN_metabolism_score_expr	29068	0.004507401912483779	0.0	0.0	0.0	0.0	0.1934704643487927	0.004507401912483779	0.2467015541808302	0.4682735204696655
IVIGd1	IVIG_treated	day1	1	AHR_response_score_expr	29068	0.04352721723609849	0.0	0.0	0.19900571107864376	0.26065535694360703	0.3966550904512401	0.34386660037703165	0.4789996218845197	0.8314911723136902
IVIGd1	IVIG_treated	day1	1	AHR_regulon_proxy_score_expr	29068	0.11016161391852203	0.1108386479318142	0.18172688409686089	0.2849493384361267	0.34935759454965587	0.4737291446328158	0.4264326726881969	0.5438027705523566	0.8952083587646484
IVIGd1	IVIG_treated	day1	1	myeloid_inflammation_score_expr	29068	0.11538225550830437	0.0	0.2035217136144638	0.3121014893054962	0.3908474087715145	0.5399808716773986	0.488276609856292	0.6354039366712275	1.4135081768035889
IVIGd1	IVIG_treated	day1	1	Kyn_AHR_axis_score_expr	29068	8.7998962733465e-18	-0.17629970632442424	0.22083020953508914	0.9523943220274823	1.3927891203660896	2.4349827890445392	2.031545406214267	3.0474373430054182	5.256389669426606
IVIGd1	IVIG_treated	day1	1	Kyn_AHR_myeloid_score_expr	29068	9.777662525940556e-18	-0.05907478577163144	0.33777198105552986	0.8977225181401243	1.254487196282291	2.058240882584957	1.7500166820633256	2.53377455131539	4.65121175253805
IVIGd1	IVIG_treated	day1	1	Kyn_AHR_myeloid_score_z	29068	-5.1175323225895115e-09	-0.053686348721385	0.058687565848231316	0.22535089552402487	0.3661411106586456	0.798654339909551	0.6363814205669144	1.1259695094885285	2.883042097091675
IVIGd2	IVIG_treated	day2	2	KYN_metabolism_score_expr	37002	0.004741348976183888	0.0	0.0	0.0	0.0	0.18352096483111352	0.004741348976183888	0.23009931233854627	0.39047306776046753
IVIGd2	IVIG_treated	day2	2	AHR_response_score_expr	37002	0.04511004997833433	0.0	0.0	0.18893614411354065	0.24490249752998347	0.3804128846526144	0.32698075647195696	0.45422040291552274	0.890242874622345
IVIGd2	IVIG_treated	day2	2	AHR_regulon_proxy_score_expr	37002	0.09927152562881443	0.10199836641550064	0.16146332025527954	0.2585468798875809	0.3163977175951004	0.4332861563563342	0.38777861821851106	0.4979969008431602	0.8449687361717224
IVIGd2	IVIG_treated	day2	2	myeloid_inflammation_score_expr	37002	0.10616884016607601	0.0	0.1797196865081787	0.2897275388240814	0.3666700989007949	0.5312672817707057	0.46992609761393694	0.6440872087311552	1.318869948387146
IVIGd2	IVIG_treated	day2	2	Kyn_AHR_axis_score_expr	37002	1.2289804629113672e-17	-0.17899946141660336	0.29516858573850524	0.9558988687881499	1.4118544605204266	2.3976981537198214	2.010279140684852	2.9361926400638705	5.153880695751742
IVIGd2	IVIG_treated	day2	2	Kyn_AHR_myeloid_score_expr	37002	5.376789525237232e-18	-0.05556279928635638	0.3289062234462149	0.886894041196864	1.2588729711598927	2.0386735633605215	1.7386115034093677	2.462377411988118	4.472159643701139
IVIGd2	IVIG_treated	day2	2	Kyn_AHR_myeloid_score_z	37002	2.1772364612643987e-08	-0.05435952916741371	0.0703735426068306	0.2349277243018153	0.36977142989635436	0.7731161171197872	0.6207534450411732	1.0698270376801813	2.751734495162964
IVIGd3	IVIG_treated	day3	3	KYN_metabolism_score_expr	31293	0.003526035849241527	0.0	0.0	0.0	0.0	0.18107598543167086	0.003526035849241527	0.2253709467360006	0.4431699514389038
IVIGd3	IVIG_treated	day3	3	AHR_response_score_expr	31293	0.04141652189797288	0.0	0.0	0.19115501046180722	0.23493022918701165	0.37932666540145754	0.3212124167063747	0.4500769228219224	0.7531536817550659
IVIGd3	IVIG_treated	day3	3	AHR_regulon_proxy_score_expr	31293	0.10370141654067178	0.11050378531217575	0.16678813099861145	0.2675650417804718	0.3258591294288633	0.4436027836799618	0.3979429277368247	0.5071342367524156	0.7796106934547424
IVIGd3	IVIG_treated	day3	3	myeloid_inflammation_score_expr	31293	0.11456029027442334	0.0	0.19365403056144714	0.3054807782173157	0.37784860134124754	0.5321036601066583	0.4758944631765445	0.6372700027002695	1.1131246089935303
IVIGd3	IVIG_treated	day3	3	Kyn_AHR_axis_score_expr	31293	-9.082449567124919e-19	-0.15752963100982662	0.21570525256383444	0.9293740295613887	1.35742099149932	2.4653215025009425	2.0500585782639384	3.095773653994913	5.435797489387066
IVIGd3	IVIG_treated	day3	3	Kyn_AHR_myeloid_score_expr	31293	-2.906383861479974e-17	-0.0429739848594826	0.31444190181063336	0.8836435990003894	1.2394380049069686	2.068556140775123	1.7525179781043276	2.5570370543536707	4.615641290710326
IVIGd3	IVIG_treated	day3	3	Kyn_AHR_myeloid_score_z	31293	1.0528203945308024e-08	-0.05220422521233559	0.05934452638030052	0.22590475082397457	0.3629028558731079	0.7555018734931943	0.6183520208342007	1.0908098114184297	6.088546276092529
IVIGd4	IVIG_treated	day4	4	KYN_metabolism_score_expr	27528	0.0030513217705725516	0.0	0.0	0.0	0.0	0.18720140576362596	0.0030513217705725516	0.25698091537840123	0.5820105075836182
IVIGd4	IVIG_treated	day4	4	AHR_response_score_expr	27528	0.045592747620569175	0.0	0.0	0.22315894067287445	0.28125162422656985	0.4344532209634781	0.3763166965352684	0.5347547676900158	1.0227396488189697
IVIGd4	IVIG_treated	day4	4	AHR_regulon_proxy_score_expr	27528	0.08050376721607741	0.0	0.15804775059223175	0.24497563391923904	0.3184590563178062	0.45780261814594253	0.40347332636688443	0.527160102042599	0.9204468131065369
IVIGd4	IVIG_treated	day4	4	myeloid_inflammation_score_expr	27528	0.11516131878719794	0.0	0.21142439544200897	0.33868086338043213	0.4448054358363151	0.677112733721733	0.5896593791770173	0.8379104914872543	1.2924585342407227
IVIGd4	IVIG_treated	day4	4	Kyn_AHR_axis_score_expr	27528	-6.194792813950307e-18	-0.4076162589198186	0.16253791783529245	0.9419243019886385	1.4025679847320907	2.5746359417925873	2.1329741784155956	3.362051148309684	9.431686911876769
IVIGd4	IVIG_treated	day4	4	Kyn_AHR_myeloid_score_expr	27528	8.259723751933743e-18	-0.2609225823254158	0.34111513982624103	0.8541906757461486	1.2667564570870655	2.1162681598932656	1.8236448905284945	2.7212740623356786	7.479265699876201
IVIGd4	IVIG_treated	day4	4	Kyn_AHR_myeloid_score_z	27528	-2.452777116728605e-08	-0.07503782585263252	0.06623387336730957	0.23175532668828963	0.3701401382684707	0.8078316605091094	0.6312184233594478	1.1224513459896697	3.8809945583343506
